Date,alabama,alaska,arizona,arkansas,california,colorado,connecticut,delaware,district-of-columbia,florida,georgia,guam,nebraska,nevada,new-hampshire,new-jersey,new-mexico,new-york,north-carolina,north-dakota,ohio,oklahoma,oregon,washington
2020-08-23,-0.09240396593762214,-0.16645872103636375,-0.722871359446091,-0.09676225865995745,-0.35773872567616927,-0.9511333109354898,-1.030211169897129,-1.019488157675275,-1.0124572372651572,-0.08983530055863005,-0.15224372267481479,-0.3533481402735185,-0.8060835690508699,-0.1608452336558584,-0.9467588941153248,-1.02994753794362,-0.8902549000377097,-0.8825734531781343,-0.5152970373600095,-0.4628639506015353,-0.7246374798366984,-0.37138121303704963,-0.6357306608223074,-0.5834307787475733
2020-08-24,-0.015535697005771877,-0.28620256121349924,-0.7679209054906323,-0.18881908222882976,-0.36612713607547287,-0.9114850263879539,-1.024657030134377,-1.0658073532978347,-0.9631413234582074,-0.05885801364643862,-0.1597042983952023,-0.31447467893494796,-0.7787198952945966,-0.2659768034964713,-0.9579299903447097,-1.0112521180480243,-0.875475340245322,-0.8804008970790238,-0.46363014912766753,-0.47180241552347196,-0.7079440889892251,-0.37138121303704963,-0.6357306608223074,-0.5872152914467631
2020-08-25,-0.08691337529963283,-0.21435625710721792,-0.700715844997956,-0.25380036945391604,-0.37630031464484115,-0.9114850263879539,-1.0209542702925423,-1.0503676214236481,-0.9434149579354274,-0.10673200251073447,-0.22684947987869,0.07425993445075768,-0.7474471252874272,-0.26402992257349694,-0.9914432790328647,-1.0187302860062626,-0.8902549000377097,-0.8790973634195575,-0.40989658536603185,-0.4807408804454087,-0.7206310660333048,-0.4162603156493209,-0.8406306186109718,-0.7121042105200245
2020-08-26,-0.11436632848957935,-0.2622537931780721,-0.7243483937426334,-0.27275324489456626,-0.38058375825299623,-0.8894582016393229,-1.024657030134377,-0.9731689620527154,-1.0420467855493272,-0.17197204615913766,-0.25146937975596884,0.03538647311218712,-0.6927197777748807,-0.2854456127262144,-0.9914432790328647,-1.0224693699853817,-0.8643906704010312,-0.8782283409799132,-0.4057632343074445,-0.45392548567959856,-0.728643893640092,-0.45216359773913795,-0.7655006340884615,-0.6364139565362297
2020-08-27,-0.1486825199770125,-0.28620256121349924,-0.7775216284181574,-0.2781683521633234,-0.4055705126339007,-0.9775655006338471,-1.0265084100552944,-0.9191299004930624,-0.9828676889809873,-0.24378302945558145,-0.32458302181576654,0.19088031846646938,-0.700537970276673,-0.35163956410734104,-0.9802721828034797,-1.0064447243605854,-0.875475340245322,-0.8786628521997353,-0.4532967714811991,-0.38241776630410496,-0.7179601234977091,-0.4180554797538118,-0.8611206143898382,-0.5682927279508144
2020-08-28,-0.21731490295187883,-0.4298951694260618,-0.8410341031694778,-0.34856474665716697,-0.42877249884474056,-0.9511333109354898,-1.0191028903716248,-0.9191299004930624,-0.9828676889809873,-0.3615905902883095,0.06262085807234583,0.42412108649789276,-0.6692652002695035,-0.3905771825668273,-0.9914432790328647,-1.016593666589623,-0.8606957804529344,-0.881269919518668,-0.44089671830543703,-0.3019715820066747,-0.709279560257023,-0.40548933102237583,-0.6493906580082184,-0.6288449311378502
2020-08-29,-0.23927726550383605,-0.28620256121349924,-0.8388185517246644,-0.34856474665716697,-0.46518176951405854,-0.9202957562874063,-1.0191028903716248,-0.8882504367446893,-1.051909968310717,-0.4563998623528954,0.013381058317788184,0.42412108649789276,-0.6927197777748807,-0.45287737210200524,-1.0026143752622496,-1.0160595117354632,-0.879170230193419,-0.885615031716889,-0.44606340712867126,-0.34666390661635815,-0.7152891809621134,-0.38574252587297647,-0.6835406509729958,-0.6969661597232655
2020-08-30,-0.26261227571529056,-0.3341000972843534,-0.8794369948795785,-0.3918856048072245,-0.4865989875548338,-0.9180930738125432,-1.0191028903716248,-0.934569632367249,-1.1209522476404468,-0.4592159793449128,-0.05600229588181576,0.42412108649789276,-0.6770833927712959,-0.45287737210200524,-1.0137854714916348,-0.9930908530065885,-0.8828651201415159,-0.8919154444043096,-0.4956636198317196,-0.3198485118505481,-0.7299793649078898,-0.38574252587297647,-0.6835406509729958,-0.7348112867151629
2020-08-31,-0.21456960763288416,-0.38199763335520764,-0.8713133062485957,-0.3133665494102452,-0.5069453446935703,-0.9158903913376801,-1.0339139297389637,-0.9114100345559691,-1.1110890648790568,-0.4859690907690781,-0.07539979275482332,0.5018680091750339,-0.6770833927712959,-0.4742930622547227,-1.0137854714916348,-0.9909542335899489,-0.8865600100896128,-0.8943052561133312,-0.48946359324383854,-0.3198485118505481,-0.7266406867383952,-0.38574252587297647,-0.6835406509729958,-0.7499493375119218
2020-09-01,-0.23378667486584673,-0.3341000972843534,-0.9001154750311712,-0.30524388850710943,-0.4998062720133119,-0.9269038037119957,-1.0265084100552944,-0.8650908389334095,-1.1012258821176668,-0.539005960785406,-0.05674835345385452,0.6962353158678867,-0.7200834515311539,-0.5151775616371833,-0.9914432790328647,-1.0021714855273063,-0.8606957804529344,-0.8912636775745765,-0.4656968246569612,-0.3734793013821683,-0.7246374798366984,-0.44857326953015625,-0.8884406087616601,-0.821855078796527
2020-09-02,-0.27633875231026384,-0.21435625710721792,-0.8831295806209344,-0.27275324489456626,-0.5030188547194282,-0.9026742964885015,-1.009845990767038,-0.8805305708075961,-1.0814995165948869,-0.5915734779697308,-0.0709234473225908,0.7739822385450279,-0.7161743552802577,-0.45287737210200524,-0.9802721828034797,-0.9749295879651526,-0.8643906704010312,-0.8884393546457328,-0.5566305479458831,-0.3377254416944215,-0.7453372844875652,-0.43062162848524776,-0.9157606031334821,-0.7310267740159732
2020-09-03,-0.3957590986865312,-0.28620256121349924,-0.8882992006588325,-0.2998287812383522,-0.5529923634812371,-0.9819708655835733,-1.009845990767038,-0.8959703026817826,-1.051909968310717,-0.6258362347059425,-0.14851343481462104,0.7739822385450279,-0.6770833927712959,-0.538540132712875,-0.9691010865740948,-0.9802711365067515,-0.8496111106086436,-0.8916981887943985,-0.5566305479458831,-0.47180241552347196,-0.7480082270231609,-0.439597449007702,-0.8679506129827937,-0.7613028756094911
2020-09-04,-0.3847779174105526,-0.28620256121349924,-0.8905147521036461,-0.36481006846343855,-0.5833334223723354,-0.9643494057846684,-1.0228056502134595,-0.9114100345559691,-1.061773151072107,-0.6624457556021688,-0.20073746485733368,1.3182106972850158,-0.7161743552802577,-0.5774777511723612,-0.9802721828034797,-1.0005690209648268,-0.8717804502972251,-0.8921327000142206,-0.4563967847751397,-0.32878697677248475,-0.7580242615316449,-0.47909105930650075,-0.9089306045405265,-0.7953634899021987
2020-09-05,-0.46988207229938683,-0.45384393746148893,-0.9200554380344927,-0.4081309266134961,-0.6117112362763627,-0.9621467233098053,-1.0228056502134595,-0.9114100345559691,-1.0124572372651572,-0.7239309765945487,0.131258154699911,1.2404637746078746,-0.6692652002695035,-0.6047340840940016,-0.9802721828034797,-1.0416989447351372,-0.875475340245322,-0.8927844668439539,-0.5845306675913478,-0.32878697677248475,-0.7647016178706342,-0.5616686081130798,-0.8133106242391499,-0.7272422613167835
2020-09-06,-0.43831117613094833,-0.3341000972843534,-0.9466420553722548,-0.39730071207598167,-0.614566865348466,-0.9467279459857636,-1.0228056502134595,-0.8805305708075961,-1.0124572372651572,-0.7530308521787286,-0.27012081905693763,1.2404637746078746,-0.6614470077677113,-0.6047340840940016,-0.9691010865740948,-1.034220776776899,-0.8865600100896128,-0.8960433009926196,-0.5855640053559946,-0.3556023715382949,-0.7820627443520064,-0.5616686081130798,-0.8133106242391499,-0.7802254391054398
2020-09-07,-0.41497616591949377,-0.45384393746148893,-0.9525501925584241,-0.3702251757321957,-0.6040367331450849,-0.9247011212371326,-1.0228056502134595,-0.9500093642414356,-0.9631413234582074,-0.7577243804987576,-0.2611681281924726,1.2404637746078746,-0.6653561040186075,-0.6047340840940016,-1.0026143752622496,-1.0416989447351372,-0.8865600100896128,-0.8953915341628865,-0.6527309600580392,-0.3198485118505481,-0.785401422521501,-0.5616686081130798,-0.8133106242391499,-0.8521311803900449
2020-09-08,-0.5247879786792798,-0.3341000972843534,-0.9532887097066952,-0.34314963938840976,-0.6018950113410073,-0.9665520882595315,-1.0376166895807983,-0.9500093642414356,-0.9631413234582074,-0.7586630861627633,-0.2604220706204338,1.123843390592163,-0.6770833927712959,-0.719600058549486,-1.0026143752622496,-1.025674299110341,-0.875475340245322,-0.8884393546457328,-0.5886640186499351,-0.36454083646023155,-0.7847336868876021,-0.5616686081130798,-0.8133106242391499,-0.8824072819835628
2020-09-09,-0.4163488135789911,-0.35804886531978053,-0.9525501925584241,-0.33773453211965254,-0.5790499787641804,-0.9489306284606267,-1.024657030134377,-0.9500093642414356,-0.8842358613670875,-0.7952726070589896,-0.3469647489769291,1.2404637746078746,-0.6497197190150227,-0.6923437256278457,-0.9802721828034797,-1.0235376796937015,-0.8422213307124498,-0.8845287536673337,-0.4966969575963664,-0.45392548567959856,-0.776053123646916,-0.5796202491579884,-0.772330632681417,-0.950528510568978
2020-09-10,-0.4479197097474296,-0.3101513292489263,-0.9747057070065591,-0.38917805117284593,-0.6147453421654725,-0.9180930738125432,-1.0339139297389637,-0.849651107059223,-0.9434149579354274,-0.8802254696515146,-0.29474071893421644,1.123843390592163,-0.6379924302623342,-0.756590796085998,-1.0026143752622496,-1.0171278214437829,-0.8311366608681591,-0.8804008970790238,-0.48429690442060436,-0.3734793013821683,-0.7880723650570968,-0.48806687982895497,-0.8133106242391499,-0.8597002057884243
2020-09-11,-0.4794906059158681,-0.2622537931780721,-1.0123700815683887,-0.38917805117284593,-0.6507976592007775,-0.9357145336114481,-1.0357653096598811,-0.849651107059223,-0.8645094958443077,-0.9182430490437495,-0.30742369765887523,1.0460964679150218,-0.6536288152659189,-0.8403066757738934,-1.0026143752622496,-0.9914883884441088,-0.8570008905048374,-0.8821389419583122,-0.47396352677413595,-0.3556023715382949,-0.8094399053418625,-0.49524753624691836,-0.7108606453448177,-0.821855078796527
2020-09-12,-0.50419826378682,-0.5496390096031973,-1.0145856330132021,-0.38917805117284593,-0.6820311021769081,-0.9489306284606267,-1.0357653096598811,-0.849651107059223,-0.8349199475601378,-0.9801976228681325,-0.3357738853963478,0.9683495452378806,-0.700537970276673,-0.8403066757738934,-1.0137854714916348,-1.0027056403814663,-0.879170230193419,-0.8836597312276896,-0.5442304947701211,-0.4271100909137885,-0.8254655605554369,-0.513199177291827,-0.7176906439377732,-0.8521311803900449
2020-09-13,-0.508316206765312,-0.477792705496916,-1.0507729732784894,-0.41896114115101046,-0.7011281215965994,-0.9445252635109005,-1.0357653096598811,-0.8342113751850364,-0.9335517751740374,-1.0046039701322833,-0.31786850366741776,0.9683495452378806,-0.7122652590293616,-0.8403066757738934,-1.0026143752622496,-1.012320427756344,-0.9087293497781943,-0.8843114980574227,-0.5845306675913478,-0.3734793013821683,-0.8194559398503465,-0.513199177291827,-0.7176906439377732,-0.9013298454795114
2020-09-14,-0.5055709114463173,-0.4298951694260618,-1.0773595906162514,-0.42708380205414626,-0.7146923596890904,-0.9202957562874063,-1.0116973706879555,-0.8650908389334095,-0.9039622268898675,-1.001787853140266,-0.3208527339555728,0.9683495452378806,-0.6888106815239845,-0.8461473185428163,-1.0026143752622496,-1.025140144256181,-0.9050344598300973,-0.8843114980574227,-0.51839705065395,-0.34666390661635815,-0.795417457029985,-0.513199177291827,-0.7176906439377732,-0.8483466676908551
2020-09-15,-0.6098921335681141,-0.2622537931780721,-1.0323100445717102,-0.39730071207598167,-0.7021989824986382,-0.8454045521420608,-0.9987377112415341,-0.8882504367446893,-0.9236885924126474,-1.0313570815564486,-0.34771080654896785,0.851729161222169,-0.6614470077677113,-0.8266785093130733,-0.9802721828034797,-1.0326183122144192,-0.9087293497781943,-0.8806181526889348,-0.4966969575963664,-0.3734793013821683,-0.7987561351994796,-0.40189900281339414,-0.8952706073546156,-0.9883736375608755
2020-09-16,-0.6016562476111301,-0.23830502514264504,-1.0411722503509642,-0.4027158193447389,-0.7111228233489613,-0.9004716140136384,-1.0005890911624515,-0.9114100345559691,-0.9039622268898675,-1.0829858930767677,-0.398442721447603,0.8128556998835984,-0.6966288740257769,-0.8169441046982017,-0.9914432790328647,-1.0027056403814663,-0.9087293497781943,-0.8801836414691127,-0.4946302820670727,-0.3734793013821683,-0.8087721697079636,-0.4611394182615922,-0.7586706354955061,-0.9543130232681678
2020-09-17,-0.5769485897401783,-0.3341000972843534,-0.9998152900477788,-0.39730071207598167,-0.7225453396373747,-0.9775655006338471,-0.9913321915578647,-0.849651107059223,-0.8151935820373578,-1.1200647668049968,-0.43798377276565686,0.7351087772064573,-0.6614470077677113,-0.824731628390099,-1.0026143752622496,-1.0192644408604223,-0.8717804502972251,-0.8795318746393795,-0.5194303884185969,-0.31091004692861135,-0.8174527329486497,-0.48268138751548245,-0.642560659415263,-0.8672692311868038
2020-09-18,-0.571457999102189,-0.45384393746148893,-1.0574196276129297,-0.41896114115101046,-0.7316476573047042,-0.9401198985611743,-0.98762943171603,-0.9114100345559691,-0.9039622268898675,-1.1210034724690026,-0.43947588790973435,0.6184883931907456,-0.614537852756957,-0.8695098896185082,-1.0026143752622496,-1.0288792282353,-0.8606957804529344,-0.881269919518668,-0.5090970107721285,-0.23940232755311774,-0.8201236754842455,-0.48268138751548245,-0.8338006200180162,-0.8710537438859935
2020-09-19,-0.567340056123697,-0.3341000972843534,-1.0485574218336757,-0.44332912386041784,-0.7423562663250918,-0.9247011212371326,-0.98762943171603,-0.9500093642414356,-0.9631413234582074,-1.175917753813342,-0.46260367264293567,0.42412108649789276,-0.6262651415096456,-0.9045537462320458,-0.9914432790328647,-1.02941338308946,-0.875475340245322,-0.8836597312276896,-0.531830441594359,-0.23046386263118104,-0.8528427215452931,-0.4719104028885373,-0.8269706214250608,-0.8105015406989577
2020-09-20,-0.5220426833602853,-0.28620256121349924,-1.089914382136861,-0.35668740756030276,-0.7546711666985376,-0.9202957562874063,-0.98762943171603,-0.8959703026817826,-0.9532781406968174,-1.1637145801812665,-0.4760327089396332,0.42412108649789276,-0.6692652002695035,-0.9045537462320458,-0.9691010865740948,-1.0465063384225761,-0.8902549000377097,-0.8834424756177786,-0.5245970772418311,-0.20364846786537094,-0.8675329054910695,-0.4719104028885373,-0.8269706214250608,-0.8672692311868038
2020-09-21,-0.49184443485134405,-0.19040748907179084,-1.089914382136861,-0.26192303035705183,-0.7514585839924213,-0.9202957562874063,-1.0042918510042862,-0.9500093642414356,-0.9335517751740374,-1.175917753813342,-0.4432061757699281,0.5018680091750339,-0.6849015852730883,-0.8928724606941999,-0.9579299903447097,-1.0630651389015322,-0.8643906704010312,-0.8834424756177786,-0.5287304283004185,-0.15001767833375074,-0.8481685721080006,-0.4719104028885373,-0.8269706214250608,-0.878622769284373
2020-09-22,-0.500080320808328,-0.28620256121349924,-1.049295938981947,-0.2240172794757515,-0.7405714981550272,-0.9401198985611743,-1.0005890911624515,-0.8805305708075961,-0.8645094958443077,-1.1510420537171884,-0.45066675149031565,0.5407414705136044,-0.6262651415096456,-0.9084475080779943,-0.9579299903447097,-1.0267426088186606,-0.8717804502972251,-0.8830079643979564,-0.5080636730074817,-0.10532535372406723,-0.8475008364741016,-0.2816230078125071,-0.6630506551941293,-0.46232637237350166
2020-09-23,-0.5385144552742531,-0.28620256121349924,-1.0079389786787616,-0.20506440403510132,-0.7339678559257882,-0.8762421067901442,-0.9950349513996994,-0.8882504367446893,-0.8940990441284775,-1.1815499877973767,-0.4775248240837107,0.3075007024821811,-0.5793559864988915,-0.8344660330049705,-0.8909034129683998,-1.004308104943946,-0.8606957804529344,-0.8786628521997353,-0.5008303086549538,-0.13214074848987734,-0.8475008364741016,-0.31034563348436073,-0.5742606734857081,-0.9391749724714088
